user_id,segment,registration_date,user_channel,bet_id,vertical,stake_value,result,bet_date,payout,category
289,A,2024-05-07,parceiro,1127,cassino_ao_vivo,44.47,WIN,2025-04-19,84.28,cassino
422,B,2024-10-06,orgânico,1134,cassino_ao_vivo,38.43,LOSS,2025-04-25,0.00,cassino
182,B,2024-12-07,parceiro,1136,cassino_ao_vivo,27.41,LOSS,2025-05-05,0.00,cassino
194,A,2024-08-02,parceiro,1137,cassino_ao_vivo,79.35,WIN,2025-04-22,189.24,cassino
7,A,2024-09-04,parceiro,1142,cassino_ao_vivo,166.09,LOSS,2025-04-14,0.00,cassino
419,C,2024-10-12,pago,1143,cassino_ao_vivo,42.08,LOSS,2025-04-25,0.00,cassino
102,A,2024-01-28,orgânico,1156,cassino_ao_vivo,93.00,LOSS,2025-05-06,0.00,cassino
251,B,2024-12-16,pago,1158,cassino_ao_vivo,16.47,WIN,2025-04-16,35.93,cassino
365,B,2024-05-27,orgânico,1163,cassino_ao_vivo,30.59,LOSS,2025-04-28,0.00,cassino
94,A,2024-03-09,pago,1167,cassino_ao_vivo,10.93,LOSS,2025-04-23,0.00,cassino
181,A,2024-02-13,pago,1168,cassino_ao_vivo,11.94,WIN,2025-04-10,35.07,cassino
94,A,2024-03-09,pago,1171,cassino_ao_vivo,34.10,LOSS,2025-04-14,0.00,cassino
304,A,2024-11-12,orgânico,1177,cassino_ao_vivo,78.72,LOSS,2025-04-12,0.00,cassino
81,A,2024-06-23,pago,1179,cassino_ao_vivo,0.83,LOSS,2025-04-20,0.00,cassino
451,B,2024-08-23,parceiro,1182,cassino_ao_vivo,46.45,LOSS,2025-05-31,0.00,cassino
290,C,2024-05-24,pago,1185,cassino_ao_vivo,35.32,LOSS,2025-07-15,0.00,cassino
44,C,2024-05-08,parceiro,1191,cassino_ao_vivo,1.60,WIN,2025-05-03,3.33,cassino
370,A,2024-07-25,orgânico,1192,cassino_ao_vivo,0.96,LOSS,2025-05-02,0.00,cassino
413,A,2024-10-07,pago,1195,cassino_ao_vivo,23.70,LOSS,2025-04-26,0.00,cassino
461,B,2024-12-18,pago,1205,cassino_ao_vivo,103.09,LOSS,2025-05-05,0.00,cassino
454,C,2024-08-30,pago,1213,cassino_ao_vivo,12.35,WIN,2025-05-08,29.99,cassino
155,C,2024-01-04,orgânico,1217,cassino_ao_vivo,40.25,LOSS,2025-04-24,0.00,cassino
100,B,2024-03-03,pago,1220,cassino_ao_vivo,203.43,LOSS,2025-05-02,0.00,cassino
167,B,2024-05-31,pago,1225,cassino_ao_vivo,46.83,WIN,2025-05-01,138.97,cassino
495,C,2024-12-24,orgânico,1231,cassino_ao_vivo,141.84,LOSS,2025-04-18,0.00,cassino
177,B,2024-12-11,pago,1237,cassino_ao_vivo,108.83,WIN,2025-04-28,214.51,cassino
104,A,2024-07-27,parceiro,1238,cassino_ao_vivo,14.38,WIN,2025-06-07,33.19,cassino
236,A,2024-08-14,pago,1239,cassino_ao_vivo,13.63,WIN,2025-05-05,27.36,cassino
176,C,2024-06-11,pago,1250,cassino_ao_vivo,48.94,LOSS,2025-04-24,0.00,cassino
423,C,2024-02-18,pago,1253,cassino_ao_vivo,5.01,WIN,2025-05-04,7.95,cassino
408,C,2024-12-11,pago,1255,cassino_ao_vivo,47.09,WIN,2025-04-15,80.46,cassino
69,A,2024-11-16,parceiro,1269,cassino_ao_vivo,24.65,WIN,2025-05-13,47.20,cassino
474,C,2024-01-31,parceiro,1271,cassino_ao_vivo,16.93,LOSS,2025-05-14,0.00,cassino
203,C,2024-12-20,parceiro,1274,cassino_ao_vivo,21.94,LOSS,2025-04-22,0.00,cassino
249,B,2024-05-28,orgânico,1281,cassino_ao_vivo,126.75,WIN,2025-05-12,360.42,cassino
220,B,2024-05-23,orgânico,1299,cassino_ao_vivo,5.14,LOSS,2025-04-24,0.00,cassino
82,A,2024-04-23,pago,1300,cassino_ao_vivo,27.19,WIN,2025-04-11,80.44,cassino
39,C,2024-11-17,pago,1308,cassino_ao_vivo,9.74,WIN,2025-04-19,21.63,cassino
279,A,2024-05-13,orgânico,1313,cassino_ao_vivo,41.49,WIN,2025-04-10,71.93,cassino
32,B,2024-12-26,orgânico,1314,cassino_ao_vivo,54.76,LOSS,2025-04-11,0.00,cassino
379,A,2024-04-28,pago,1317,cassino_ao_vivo,65.97,LOSS,2025-04-16,0.00,cassino
106,C,2024-11-30,parceiro,1319,cassino_ao_vivo,49.95,WIN,2025-05-27,91.17,cassino
89,A,2024-04-09,parceiro,1325,cassino_ao_vivo,76.21,WIN,2025-04-16,115.95,cassino
316,A,2024-10-19,parceiro,1326,cassino_ao_vivo,8.21,LOSS,2025-05-09,0.00,cassino
399,C,2024-05-28,parceiro,1329,cassino_ao_vivo,52.80,WIN,2025-04-22,150.15,cassino
384,B,2024-03-04,pago,1330,cassino_ao_vivo,74.17,LOSS,2025-05-10,0.00,cassino
61,B,2024-02-22,orgânico,1332,cassino_ao_vivo,98.54,WIN,2025-06-13,170.95,cassino
190,C,2024-11-01,pago,1343,cassino_ao_vivo,48.34,LOSS,2025-05-03,0.00,cassino
150,B,2024-03-27,pago,1347,cassino_ao_vivo,40.19,WIN,2025-04-18,98.47,cassino
434,C,2024-03-31,pago,1349,cassino_ao_vivo,30.03,LOSS,2025-04-19,0.00,cassino
372,B,2024-09-12,parceiro,1350,cassino_ao_vivo,13.82,LOSS,2025-04-13,0.00,cassino
148,C,2024-09-14,parceiro,1358,cassino_ao_vivo,9.25,LOSS,2025-04-18,0.00,cassino
206,A,2024-03-18,parceiro,1359,cassino_ao_vivo,149.19,LOSS,2025-05-15,0.00,cassino
114,C,2024-06-04,orgânico,1360,cassino_ao_vivo,12.17,LOSS,2025-04-10,0.00,cassino
289,A,2024-05-07,parceiro,1367,cassino_ao_vivo,38.03,WIN,2025-04-22,91.65,cassino
360,C,2024-11-05,pago,1372,cassino_ao_vivo,66.15,WIN,2025-06-14,177.73,cassino
342,A,2024-01-25,orgânico,1379,cassino_ao_vivo,34.15,LOSS,2025-04-29,0.00,cassino
421,B,2024-07-14,pago,1383,cassino_ao_vivo,13.57,WIN,2025-04-09,35.96,cassino
218,A,2024-11-16,pago,1386,cassino_ao_vivo,40.39,LOSS,2025-05-11,0.00,cassino
306,C,2024-11-26,parceiro,1387,cassino_ao_vivo,4.89,LOSS,2025-07-19,0.00,cassino
436,A,2024-11-01,parceiro,1389,cassino_ao_vivo,1.10,WIN,2025-07-08,2.04,cassino
279,A,2024-05-13,orgânico,1390,cassino_ao_vivo,14.88,LOSS,2025-05-15,0.00,cassino
231,B,2024-01-05,parceiro,1392,cassino_ao_vivo,58.07,WIN,2025-04-12,108.82,cassino
371,C,2024-12-28,parceiro,1396,cassino_ao_vivo,21.88,LOSS,2025-04-22,0.00,cassino
496,C,2024-04-24,parceiro,1412,cassino_ao_vivo,55.25,LOSS,2025-06-11,0.00,cassino
268,B,2024-07-07,pago,1423,cassino_ao_vivo,154.62,LOSS,2025-05-16,0.00,cassino
291,B,2024-02-28,pago,1424,cassino_ao_vivo,103.72,WIN,2025-04-15,191.15,cassino
487,C,2024-01-05,parceiro,1425,cassino_ao_vivo,0.08,LOSS,2025-06-14,0.00,cassino
160,C,2024-12-23,parceiro,1428,cassino_ao_vivo,26.64,WIN,2025-04-10,65.11,cassino
193,C,2024-12-04,orgânico,1432,cassino_ao_vivo,75.06,LOSS,2025-06-02,0.00,cassino
416,B,2024-02-09,pago,1453,cassino_ao_vivo,1.24,WIN,2025-04-13,2.37,cassino
426,C,2024-10-21,parceiro,1458,cassino_ao_vivo,7.98,LOSS,2025-04-18,0.00,cassino
486,B,2024-12-07,orgânico,1462,cassino_ao_vivo,34.15,LOSS,2025-04-30,0.00,cassino
282,A,2024-03-01,pago,1467,cassino_ao_vivo,79.96,WIN,2025-05-10,192.11,cassino
111,C,2024-12-29,orgânico,1490,cassino_ao_vivo,29.41,LOSS,2025-04-11,0.00,cassino
170,C,2024-05-21,pago,1497,cassino_ao_vivo,42.61,LOSS,2025-05-04,0.00,cassino
408,C,2024-12-11,pago,1502,cassino_ao_vivo,72.81,WIN,2025-05-12,116.05,cassino
175,C,2024-06-24,orgânico,1503,cassino_ao_vivo,17.13,LOSS,2025-04-18,0.00,cassino
294,B,2024-01-25,pago,1506,cassino_ao_vivo,44.03,WIN,2025-04-19,100.64,cassino
303,C,2024-08-25,parceiro,1508,cassino_ao_vivo,25.77,LOSS,2025-06-14,0.00,cassino
318,C,2024-10-18,pago,1512,cassino_ao_vivo,12.81,WIN,2025-04-09,19.63,cassino
225,B,2024-05-20,orgânico,1518,cassino_ao_vivo,2.63,LOSS,2025-04-17,0.00,cassino
442,C,2024-09-26,parceiro,1532,cassino_ao_vivo,131.72,LOSS,2025-06-03,0.00,cassino
245,C,2024-08-04,orgânico,1548,cassino_ao_vivo,164.83,WIN,2025-05-08,345.09,cassino
44,C,2024-05-08,parceiro,1550,cassino_ao_vivo,204.48,LOSS,2025-04-15,0.00,cassino
284,C,2024-03-14,orgânico,1560,cassino_ao_vivo,22.14,WIN,2025-05-17,55.70,cassino
380,B,2024-01-16,parceiro,1565,cassino_ao_vivo,33.34,LOSS,2025-05-03,0.00,cassino
443,C,2024-05-28,orgânico,1566,cassino_ao_vivo,65.21,LOSS,2025-05-23,0.00,cassino
470,B,2024-01-03,pago,1580,cassino_ao_vivo,67.40,WIN,2025-04-09,129.37,cassino
79,C,2024-11-03,pago,1583,cassino_ao_vivo,25.83,WIN,2025-04-12,64.16,cassino
284,C,2024-03-14,orgânico,1586,cassino_ao_vivo,12.06,LOSS,2025-06-23,0.00,cassino
386,A,2024-02-18,pago,1587,cassino_ao_vivo,10.51,LOSS,2025-09-05,0.00,cassino
343,C,2024-06-03,parceiro,1591,cassino_ao_vivo,9.06,WIN,2025-04-23,25.58,cassino
391,A,2024-12-29,parceiro,1592,cassino_ao_vivo,98.90,LOSS,2025-05-21,0.00,cassino
445,A,2024-09-02,orgânico,1593,cassino_ao_vivo,45.80,LOSS,2025-06-23,0.00,cassino
396,A,2024-02-02,parceiro,1600,cassino_ao_vivo,9.50,LOSS,2025-04-22,0.00,cassino
494,A,2024-10-19,parceiro,1601,cassino_ao_vivo,28.96,WIN,2025-05-11,86.70,cassino
455,A,2024-12-20,orgânico,1603,cassino_ao_vivo,18.35,WIN,2025-04-15,33.52,cassino
125,A,2024-01-09,parceiro,1608,cassino_ao_vivo,34.34,WIN,2025-04-10,52.92,cassino
204,A,2024-11-04,parceiro,1609,cassino_ao_vivo,49.61,WIN,2025-04-10,124.65,cassino
51,A,2024-02-17,parceiro,1615,cassino_ao_vivo,86.78,LOSS,2025-04-26,0.00,cassino
361,A,2024-05-27,orgânico,1617,cassino_ao_vivo,53.60,WIN,2025-04-30,143.28,cassino
55,B,2024-03-06,pago,1620,cassino_ao_vivo,18.80,LOSS,2025-04-22,0.00,cassino
473,B,2024-12-22,pago,1627,cassino_ao_vivo,26.04,WIN,2025-04-29,46.48,cassino
459,C,2024-02-11,orgânico,1631,cassino_ao_vivo,142.11,LOSS,2025-04-21,0.00,cassino
449,A,2024-11-25,pago,1633,cassino_ao_vivo,16.94,LOSS,2025-04-15,0.00,cassino
445,A,2024-09-02,orgânico,1654,cassino_ao_vivo,79.89,LOSS,2025-04-25,0.00,cassino
86,C,2024-11-15,pago,1659,cassino_ao_vivo,42.20,LOSS,2025-04-19,0.00,cassino
144,A,2024-09-05,parceiro,1661,cassino_ao_vivo,28.41,WIN,2025-04-16,69.53,cassino
497,B,2024-06-20,orgânico,1674,cassino_ao_vivo,46.13,WIN,2025-04-15,101.47,cassino
224,B,2024-12-25,orgânico,1678,cassino_ao_vivo,66.10,WIN,2025-08-12,193.86,cassino
472,B,2024-08-26,parceiro,1682,cassino_ao_vivo,74.32,LOSS,2025-05-11,0.00,cassino
208,A,2024-12-14,orgânico,1684,cassino_ao_vivo,33.52,LOSS,2025-05-02,0.00,cassino
162,B,2024-05-29,pago,1686,cassino_ao_vivo,5.17,WIN,2025-04-14,9.27,cassino
306,C,2024-11-26,parceiro,1689,cassino_ao_vivo,45.12,WIN,2025-07-09,93.61,cassino
258,C,2024-04-01,orgânico,1691,cassino_ao_vivo,46.04,LOSS,2025-04-18,0.00,cassino
177,B,2024-12-11,pago,1697,cassino_ao_vivo,46.15,LOSS,2025-04-30,0.00,cassino
328,A,2024-06-17,orgânico,1699,cassino_ao_vivo,70.72,LOSS,2025-04-22,0.00,cassino
359,B,2024-05-17,orgânico,1705,cassino_ao_vivo,16.83,LOSS,2025-06-24,0.00,cassino
137,B,2024-07-29,orgânico,1706,cassino_ao_vivo,13.47,LOSS,2025-05-14,0.00,cassino
356,A,2024-09-27,pago,1714,cassino_ao_vivo,108.81,WIN,2025-08-02,215.23,cassino
50,C,2024-05-30,parceiro,1726,cassino_ao_vivo,0.97,LOSS,2025-04-09,0.00,cassino
226,B,2024-10-16,orgânico,1729,cassino_ao_vivo,4.12,LOSS,2025-05-15,0.00,cassino
471,C,2024-11-28,pago,1732,cassino_ao_vivo,29.61,LOSS,2025-04-17,0.00,cassino
381,C,2024-08-13,parceiro,1738,cassino_ao_vivo,16.44,LOSS,2025-04-30,0.00,cassino
256,B,2024-10-28,pago,1739,cassino_ao_vivo,53.43,LOSS,2025-05-17,0.00,cassino
391,A,2024-12-29,parceiro,1746,cassino_ao_vivo,3.66,WIN,2025-06-08,5.86,cassino
294,B,2024-01-25,pago,1750,cassino_ao_vivo,3.22,LOSS,2025-06-09,0.00,cassino
462,A,2024-01-23,orgânico,1752,cassino_ao_vivo,2.47,WIN,2025-05-26,6.21,cassino
253,A,2024-07-06,pago,1759,cassino_ao_vivo,121.45,WIN,2025-05-12,325.36,cassino
181,A,2024-02-13,pago,1769,cassino_ao_vivo,259.07,LOSS,2025-04-11,0.00,cassino
290,C,2024-05-24,pago,1777,cassino_ao_vivo,120.58,WIN,2025-07-04,238.36,cassino
103,A,2024-05-23,orgânico,1778,cassino_ao_vivo,2.20,LOSS,2025-05-09,0.00,cassino
117,C,2024-08-21,orgânico,1780,cassino_ao_vivo,144.58,LOSS,2025-05-09,0.00,cassino
42,A,2024-03-29,orgânico,1788,cassino_ao_vivo,14.85,LOSS,2025-08-04,0.00,cassino
21,A,2024-01-12,orgânico,1793,cassino_ao_vivo,30.58,WIN,2025-04-12,58.33,cassino
221,C,2024-03-26,pago,1797,cassino_ao_vivo,13.29,LOSS,2025-04-25,0.00,cassino
268,B,2024-07-07,pago,1805,cassino_ao_vivo,2.82,LOSS,2025-05-11,0.00,cassino
194,A,2024-08-02,parceiro,1806,cassino_ao_vivo,6.97,WIN,2025-07-21,13.77,cassino
213,C,2024-07-08,orgânico,1809,cassino_ao_vivo,16.77,LOSS,2025-04-11,0.00,cassino
151,C,2024-01-28,parceiro,1810,cassino_ao_vivo,24.82,LOSS,2025-07-08,0.00,cassino
65,A,2024-10-09,orgânico,1820,cassino_ao_vivo,31.38,LOSS,2025-05-12,0.00,cassino
21,A,2024-01-12,orgânico,1823,cassino_ao_vivo,118.12,WIN,2025-04-20,325.41,cassino
487,C,2024-01-05,parceiro,1826,cassino_ao_vivo,9.22,WIN,2025-06-08,18.32,cassino
298,A,2024-11-18,pago,1831,cassino_ao_vivo,48.78,WIN,2025-05-19,134.81,cassino
160,C,2024-12-23,parceiro,1832,cassino_ao_vivo,18.08,WIN,2025-06-12,30.93,cassino
42,A,2024-03-29,orgânico,1842,cassino_ao_vivo,222.62,LOSS,2025-07-12,0.00,cassino
272,C,2024-03-03,orgânico,1848,cassino_ao_vivo,78.87,WIN,2025-04-12,153.43,cassino
300,A,2024-07-10,parceiro,1849,cassino_ao_vivo,11.34,LOSS,2025-04-09,0.00,cassino
473,B,2024-12-22,pago,1851,cassino_ao_vivo,6.82,WIN,2025-04-11,18.11,cassino
227,C,2024-08-07,pago,1855,cassino_ao_vivo,75.80,LOSS,2025-04-17,0.00,cassino
24,B,2024-01-04,parceiro,1859,cassino_ao_vivo,108.40,WIN,2025-05-05,170.51,cassino
58,A,2024-12-26,orgânico,1862,cassino_ao_vivo,47.32,LOSS,2025-04-17,0.00,cassino
391,A,2024-12-29,parceiro,1868,cassino_ao_vivo,16.94,WIN,2025-04-09,47.07,cassino
421,B,2024-07-14,pago,1874,cassino_ao_vivo,15.13,LOSS,2025-04-27,0.00,cassino
272,C,2024-03-03,orgânico,1875,cassino_ao_vivo,15.41,LOSS,2025-05-18,0.00,cassino
262,A,2024-09-07,parceiro,1882,cassino_ao_vivo,24.68,WIN,2025-05-30,48.42,cassino
80,A,2024-12-23,pago,1888,cassino_ao_vivo,16.85,LOSS,2025-05-19,0.00,cassino
183,C,2024-06-13,pago,1889,cassino_ao_vivo,22.06,LOSS,2025-05-01,0.00,cassino
354,C,2024-09-19,parceiro,1890,cassino_ao_vivo,76.46,LOSS,2025-04-11,0.00,cassino
107,B,2024-05-17,orgânico,1891,cassino_ao_vivo,28.49,LOSS,2025-04-22,0.00,cassino
431,B,2024-01-13,pago,1902,cassino_ao_vivo,50.71,LOSS,2025-04-17,0.00,cassino
300,A,2024-07-10,parceiro,1907,cassino_ao_vivo,42.39,WIN,2025-06-30,97.53,cassino
200,B,2024-01-03,orgânico,1915,cassino_ao_vivo,21.67,LOSS,2025-04-10,0.00,cassino
197,C,2024-08-17,orgânico,1921,cassino_ao_vivo,75.98,LOSS,2025-05-10,0.00,cassino
431,B,2024-01-13,pago,1922,cassino_ao_vivo,25.65,WIN,2025-04-18,62.26,cassino
21,A,2024-01-12,orgânico,1923,cassino_ao_vivo,31.33,LOSS,2025-04-14,0.00,cassino
1,A,2024-05-06,pago,1930,cassino_ao_vivo,30.83,LOSS,2025-05-13,0.00,cassino
273,B,2024-05-05,pago,1951,cassino_ao_vivo,99.74,WIN,2025-05-03,179.04,cassino
181,A,2024-02-13,pago,1955,cassino_ao_vivo,93.71,LOSS,2025-05-12,0.00,cassino
5,B,2024-08-29,pago,1961,cassino_ao_vivo,22.43,LOSS,2025-04-14,0.00,cassino
343,C,2024-06-03,parceiro,1963,cassino_ao_vivo,4.85,LOSS,2025-04-14,0.00,cassino
204,A,2024-11-04,parceiro,1964,cassino_ao_vivo,31.20,LOSS,2025-05-14,0.00,cassino
162,B,2024-05-29,pago,1965,cassino_ao_vivo,3.03,LOSS,2025-04-16,0.00,cassino
471,C,2024-11-28,pago,1967,cassino_ao_vivo,12.38,LOSS,2025-04-14,0.00,cassino
464,A,2024-01-01,parceiro,1968,cassino_ao_vivo,19.03,LOSS,2025-04-09,0.00,cassino
497,B,2024-06-20,orgânico,1969,cassino_ao_vivo,147.26,LOSS,2025-05-17,0.00,cassino
239,B,2024-07-31,pago,1974,cassino_ao_vivo,206.04,LOSS,2025-04-09,0.00,cassino
63,A,2024-05-01,pago,1982,cassino_ao_vivo,59.44,LOSS,2025-05-07,0.00,cassino
329,A,2024-01-10,pago,1983,cassino_ao_vivo,26.04,WIN,2025-04-17,55.98,cassino
320,C,2024-04-07,orgânico,1985,cassino_ao_vivo,203.00,WIN,2025-04-23,536.21,cassino
248,C,2024-12-15,orgânico,1990,cassino_ao_vivo,211.09,LOSS,2025-05-03,0.00,cassino
466,B,2024-01-25,parceiro,1991,cassino_ao_vivo,2.08,WIN,2025-04-25,5.73,cassino
141,C,2024-11-11,orgânico,1992,cassino_ao_vivo,26.39,WIN,2025-04-25,67.86,cassino
46,A,2024-10-16,orgânico,1999,cassino_ao_vivo,215.49,WIN,2025-06-09,575.33,cassino
217,C,2024-04-04,parceiro,2001,cassino_ao_vivo,48.80,LOSS,2025-05-01,0.00,cassino
302,C,2024-05-13,pago,2003,cassino_ao_vivo,135.20,WIN,2025-05-06,288.43,cassino
196,A,2024-10-08,parceiro,2006,cassino_ao_vivo,31.60,WIN,2025-04-13,73.03,cassino
268,B,2024-07-07,pago,2008,cassino_ao_vivo,53.79,WIN,2025-04-15,99.91,cassino
384,B,2024-03-04,pago,2018,cassino_ao_vivo,58.92,WIN,2025-05-03,161.92,cassino
291,B,2024-02-28,pago,2020,cassino_ao_vivo,34.37,WIN,2025-05-14,75.48,cassino
66,A,2024-08-10,pago,2023,cassino_ao_vivo,39.43,WIN,2025-05-17,78.56,cassino
77,B,2024-11-15,orgânico,2027,cassino_ao_vivo,111.66,LOSS,2025-06-03,0.00,cassino
416,B,2024-02-09,pago,2030,cassino_ao_vivo,128.87,LOSS,2025-05-26,0.00,cassino
67,C,2024-10-10,orgânico,2042,cassino_ao_vivo,26.25,LOSS,2025-06-10,0.00,cassino
369,C,2024-05-09,pago,2045,cassino_ao_vivo,4.70,WIN,2025-07-21,7.17,cassino
261,A,2024-11-24,parceiro,2046,cassino_ao_vivo,10.94,LOSS,2025-04-11,0.00,cassino
115,A,2024-11-07,pago,2050,cassino_ao_vivo,62.73,LOSS,2025-05-27,0.00,cassino
166,C,2024-05-31,pago,2051,cassino_ao_vivo,76.70,WIN,2025-04-26,212.16,cassino
423,C,2024-02-18,pago,2059,cassino_ao_vivo,2.72,WIN,2025-04-22,7.01,cassino
443,C,2024-05-28,orgânico,2060,cassino_ao_vivo,4.35,WIN,2025-04-27,9.59,cassino
107,B,2024-05-17,orgânico,2076,cassino_ao_vivo,7.20,LOSS,2025-05-20,0.00,cassino
245,C,2024-08-04,orgânico,2080,cassino_ao_vivo,23.03,WIN,2025-05-12,39.82,cassino
406,B,2024-04-19,pago,2082,cassino_ao_vivo,4.76,LOSS,2025-05-19,0.00,cassino
191,C,2024-11-02,parceiro,2087,cassino_ao_vivo,48.91,LOSS,2025-06-19,0.00,cassino
323,A,2024-06-15,orgânico,2092,cassino_ao_vivo,22.75,LOSS,2025-05-04,0.00,cassino
93,A,2024-09-23,pago,2098,cassino_ao_vivo,12.87,WIN,2025-04-15,24.34,cassino
75,A,2024-06-27,parceiro,2099,cassino_ao_vivo,5.46,WIN,2025-04-20,10.37,cassino
205,A,2024-11-08,parceiro,2102,cassino_ao_vivo,11.31,LOSS,2025-04-25,0.00,cassino
459,C,2024-02-11,orgânico,2103,cassino_ao_vivo,26.89,LOSS,2025-06-19,0.00,cassino
115,A,2024-11-07,pago,2106,cassino_ao_vivo,7.61,WIN,2025-04-11,17.96,cassino
161,C,2024-01-03,pago,2112,cassino_ao_vivo,41.03,WIN,2025-04-18,95.25,cassino
13,C,2024-06-27,pago,2113,cassino_ao_vivo,46.09,LOSS,2025-05-14,0.00,cassino
404,A,2024-04-25,parceiro,2117,cassino_ao_vivo,22.64,WIN,2025-04-20,67.66,cassino
152,A,2024-01-21,parceiro,2122,cassino_ao_vivo,22.78,WIN,2025-05-06,64.22,cassino
221,C,2024-03-26,pago,2126,cassino_ao_vivo,36.53,LOSS,2025-05-24,0.00,cassino
342,A,2024-01-25,orgânico,2129,cassino_ao_vivo,77.67,WIN,2025-04-11,128.82,cassino
91,A,2024-05-30,orgânico,2131,cassino_ao_vivo,2.33,LOSS,2025-04-22,0.00,cassino
188,B,2024-09-17,pago,2135,cassino_ao_vivo,183.20,LOSS,2025-04-10,0.00,cassino
57,A,2024-11-02,orgânico,2136,cassino_ao_vivo,0.78,WIN,2025-06-11,1.96,cassino
442,C,2024-09-26,parceiro,2138,cassino_ao_vivo,148.68,LOSS,2025-05-03,0.00,cassino
195,C,2024-02-14,parceiro,2139,cassino_ao_vivo,3.30,WIN,2025-04-10,8.86,cassino
22,C,2024-08-21,orgânico,2140,cassino_ao_vivo,100.52,LOSS,2025-05-11,0.00,cassino
330,C,2024-07-14,pago,2147,cassino_ao_vivo,81.97,WIN,2025-05-31,157.46,cassino
433,A,2024-09-15,pago,2149,cassino_ao_vivo,14.97,WIN,2025-04-17,24.53,cassino
341,B,2024-02-12,pago,2151,cassino_ao_vivo,20.07,LOSS,2025-04-11,0.00,cassino
82,A,2024-04-23,pago,2158,cassino_ao_vivo,58.40,LOSS,2025-10-07,0.00,cassino
179,C,2024-12-27,parceiro,2160,cassino_ao_vivo,6.01,WIN,2025-04-10,15.66,cassino
425,A,2024-02-19,pago,2179,cassino_ao_vivo,27.15,WIN,2025-06-07,53.51,cassino
417,A,2024-06-26,orgânico,2182,cassino_ao_vivo,0.89,WIN,2025-08-27,1.82,cassino
253,A,2024-07-06,pago,2187,cassino_ao_vivo,4.16,WIN,2025-04-16,10.88,cassino
274,B,2024-03-24,parceiro,2188,cassino_ao_vivo,33.20,WIN,2025-05-06,97.84,cassino
334,B,2024-09-02,pago,2190,cassino_ao_vivo,57.81,WIN,2025-06-27,163.98,cassino
92,C,2024-02-29,orgânico,2191,cassino_ao_vivo,76.22,WIN,2025-04-21,218.88,cassino
448,C,2024-02-26,orgânico,2195,cassino_ao_vivo,29.87,LOSS,2025-08-06,0.00,cassino
164,A,2024-02-19,orgânico,2196,cassino_ao_vivo,45.45,WIN,2025-05-10,84.64,cassino
75,A,2024-06-27,parceiro,2208,cassino_ao_vivo,11.16,LOSS,2025-05-14,0.00,cassino
151,C,2024-01-28,parceiro,2210,cassino_ao_vivo,21.41,LOSS,2025-05-10,0.00,cassino
440,B,2024-04-21,parceiro,2213,cassino_ao_vivo,4.26,LOSS,2025-05-09,0.00,cassino
170,C,2024-05-21,pago,2215,cassino_ao_vivo,119.40,WIN,2025-04-14,325.34,cassino
257,C,2024-02-21,orgânico,2221,cassino_ao_vivo,20.64,LOSS,2025-04-09,0.00,cassino
293,C,2024-05-01,orgânico,2226,cassino_ao_vivo,9.70,LOSS,2025-05-27,0.00,cassino
364,C,2024-06-29,parceiro,2229,cassino_ao_vivo,0.60,WIN,2025-04-29,1.35,cassino
339,A,2024-05-07,pago,2233,cassino_ao_vivo,38.54,LOSS,2025-04-18,0.00,cassino
213,C,2024-07-08,orgânico,2235,cassino_ao_vivo,11.03,WIN,2025-05-05,23.10,cassino
138,B,2024-05-09,pago,2238,cassino_ao_vivo,56.64,LOSS,2025-04-10,0.00,cassino
355,C,2024-05-22,pago,2239,cassino_ao_vivo,15.87,WIN,2025-04-09,40.05,cassino
333,B,2024-02-22,orgânico,2240,cassino_ao_vivo,82.03,WIN,2025-04-25,176.88,cassino
489,C,2024-05-24,pago,2246,cassino_ao_vivo,81.99,LOSS,2025-04-16,0.00,cassino
200,B,2024-01-03,orgânico,2247,cassino_ao_vivo,238.27,WIN,2025-06-07,450.00,cassino
259,B,2024-06-08,parceiro,2249,cassino_ao_vivo,122.64,WIN,2025-04-15,354.57,cassino
341,B,2024-02-12,pago,2251,cassino_ao_vivo,41.70,WIN,2025-04-19,74.14,cassino
84,B,2024-06-10,parceiro,2258,cassino_ao_vivo,59.47,LOSS,2025-04-27,0.00,cassino
172,C,2024-08-08,pago,2270,cassino_ao_vivo,48.14,LOSS,2025-04-16,0.00,cassino
310,A,2024-01-25,orgânico,2273,cassino_ao_vivo,5.35,WIN,2025-04-18,15.40,cassino
397,C,2024-04-07,pago,2281,cassino_ao_vivo,63.43,LOSS,2025-04-18,0.00,cassino
155,C,2024-01-04,orgânico,2283,cassino_ao_vivo,9.24,LOSS,2025-04-20,0.00,cassino
51,A,2024-02-17,parceiro,2284,cassino_ao_vivo,48.57,WIN,2025-04-19,142.22,cassino
73,B,2024-05-07,orgânico,2287,cassino_ao_vivo,11.99,LOSS,2025-04-17,0.00,cassino
110,A,2024-07-17,pago,2290,cassino_ao_vivo,164.33,LOSS,2025-04-10,0.00,cassino
9,C,2024-05-29,orgânico,2293,cassino_ao_vivo,108.82,WIN,2025-04-13,179.00,cassino
320,C,2024-04-07,orgânico,2296,cassino_ao_vivo,32.33,LOSS,2025-04-14,0.00,cassino
22,C,2024-08-21,orgânico,2299,cassino_ao_vivo,101.46,LOSS,2025-04-19,0.00,cassino
99,B,2024-07-28,pago,2301,cassino_ao_vivo,13.74,LOSS,2025-05-27,0.00,cassino
